species_prefix,protein_id,pfam_acc,hmm_from,hmm_to,ali_from,ali_to,domain_score,domain_type
TFCN17334Y2,TFCN17334Y2_001115-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN17334Y2,TFCN17334Y2_003215-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG5236,DBVPG5236_003052-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG5236,DBVPG5236_003052-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG5236,DBVPG5236_002352-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN33A4,TFCN33A4_004478-T1,PF00550.32,4,65,874,939,30.5,PCP_thiolation
TFCN33A4,TFCN33A4_004478-T1,PF00550.32,2,67,1465,1529,44.7,PCP_thiolation
TFCN33A4,TFCN33A4_001131-T1,PF00550.32,2,67,52,118,54.5,PCP_thiolation
TFCN33A4,TFCN33A4_005035-T1,PF00550.32,1,66,972,1037,47.5,PCP_thiolation
TFCN102D2,TFCN102D2_003227-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN102D2,TFCN102D2_003227-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN102D2,TFCN102D2_003887-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN48C3,TFCN48C3_007350-T1,PF00550.32,14,66,875,927,28.0,PCP_thiolation
TFCN48C3,TFCN48C3_007350-T1,PF00550.32,2,67,1459,1523,41.2,PCP_thiolation
TFCN48C3,TFCN48C3_001278-T1,PF00550.32,2,67,50,116,53.0,PCP_thiolation
TFCN48C3,TFCN48C3_001671-T1,PF00550.32,1,66,960,1025,47.1,PCP_thiolation
TFCN48C3,TFCN48C3_001601-T1,PF00550.32,3,67,557,623,45.0,PCP_thiolation
TFCN17390M1,TFCN17390M1_007553-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN17390M1,TFCN17390M1_007553-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN17390M1,TFCN17390M1_008176-T1,PF00550.32,4,65,897,962,30.5,PCP_thiolation
TFCN17390M1,TFCN17390M1_008176-T1,PF00550.32,2,67,1488,1552,44.6,PCP_thiolation
TFCN17390M1,TFCN17390M1_005724-T1,PF00550.32,2,67,52,118,54.5,PCP_thiolation
TFCN17390M1,TFCN17390M1_013265-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN17390M1,TFCN17390M1_005994-T1,PF00550.32,1,66,972,1037,47.5,PCP_thiolation
TFCN17390M1,TFCN17390M1_007335-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN25333D1,TFCN25333D1_001730-T1,PF00550.32,4,67,872,944,31.5,PCP_thiolation
TFCN25333D1,TFCN25333D1_001730-T1,PF00550.32,1,66,1484,1548,46.6,PCP_thiolation
TFCN25333D1,TFCN25333D1_006716-T1,PF00550.32,2,67,53,119,54.8,PCP_thiolation
TFCN25333D1,TFCN25333D1_000841-T1,PF00550.32,2,65,982,1045,47.6,PCP_thiolation
TFCN25333D1,TFCN25333D1_005528-T1,PF00550.32,3,67,574,640,47.2,PCP_thiolation
TFCN105A2,TFCN105A2_002676-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN105A2,TFCN105A2_002676-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN105A2,TFCN105A2_000143-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN105A2,TFCN105A2_003670-T1,PF00550.32,1,66,970,1035,47.1,PCP_thiolation
TFCN17325D2,TFCN17325D2_004536-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN17325D2,TFCN17325D2_004536-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN17325D2,TFCN17325D2_007561-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN17325D2,TFCN17325D2_000720-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG3770,DBVPG3770_002093-T1,PF00550.32,4,65,881,946,35.0,PCP_thiolation
DBVPG3770,DBVPG3770_002093-T1,PF00550.32,3,67,1473,1536,46.5,PCP_thiolation
DBVPG3770,DBVPG3770_000661-T1,PF00550.32,2,67,50,116,53.3,PCP_thiolation
DBVPG3770,DBVPG3770_002562-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_009020-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_009020-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_009129-T1,PF00550.32,4,65,874,939,30.5,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_009129-T1,PF00550.32,2,67,1465,1529,44.7,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_006363-T1,PF00550.32,2,67,52,118,54.5,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_000642-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_011693-T1,PF00550.32,1,66,972,1037,47.5,PCP_thiolation
TFCN2502E3331,TFCN2502E3331_006412-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG4408,DBVPG4408_005417-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG4408,DBVPG4408_005417-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG4408,DBVPG4408_006324-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG4408,DBVPG4408_000926-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG6093,DBVPG6093_001883-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG6093,DBVPG6093_001883-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG6093,DBVPG6093_007181-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG6093,DBVPG6093_004611-T1,PF00550.32,1,66,970,1035,47.1,PCP_thiolation
TFCN181A1,TFCN181A1_002451-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN181A1,TFCN181A1_002451-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN181A1,TFCN181A1_000551-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN181A1,TFCN181A1_004950-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN209617,TFCN209617_002647-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN209617,TFCN209617_002647-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN209617,TFCN209617_004295-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN106A1,TFCN106A1_002412-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN106A1,TFCN106A1_002412-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN106A1,TFCN106A1_003867-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN106A1,TFCN106A1_004460-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_009655-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_009655-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_010204-T1,PF00550.32,4,65,897,962,30.5,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_010204-T1,PF00550.32,2,67,1488,1552,44.6,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_004809-T1,PF00550.32,2,67,52,118,54.5,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_013067-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_006395-T1,PF00550.32,1,66,972,1037,47.5,PCP_thiolation
TFCN1702E3901,TFCN1702E3901_000435-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN1A13,TFCN1A13_002498-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN1A13,TFCN1A13_002498-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN1A13,TFCN1A13_004045-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCNS22D1,TFCNS22D1_004234-T1,PF00550.32,4,67,869,936,33.8,PCP_thiolation
TFCNS22D1,TFCNS22D1_004234-T1,PF00550.32,2,67,1456,1520,43.2,PCP_thiolation
TFCNS22D1,TFCNS22D1_004913-T1,PF00550.32,2,67,50,116,53.5,PCP_thiolation
TFCNS22D1,TFCNS22D1_001109-T1,PF00550.32,2,65,969,1032,47.0,PCP_thiolation
TFCN20961,TFCN20961_004435-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN20961,TFCN20961_004435-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN20961,TFCN20961_000563-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN20961,TFCN20961_004995-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN212C2,TFCN212C2_003073-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN212C2,TFCN212C2_003073-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN212C2,TFCN212C2_000763-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN212C2,TFCN212C2_005088-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG5226,DBVPG5226_002705-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG5226,DBVPG5226_002705-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG5226,DBVPG5226_004336-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG5226,DBVPG5226_005341-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG3769,DBVPG3769_001453-T1,PF00550.32,4,65,881,946,35.0,PCP_thiolation
DBVPG3769,DBVPG3769_001453-T1,PF00550.32,3,67,1473,1536,46.5,PCP_thiolation
DBVPG3769,DBVPG3769_000567-T1,PF00550.32,2,67,50,116,53.3,PCP_thiolation
DBVPG3769,DBVPG3769_002480-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
TFCN25335Y1,TFCN25335Y1_004725-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN25335Y1,TFCN25335Y1_004725-T1,PF00550.32,2,67,1437,1501,45.8,PCP_thiolation
TFCN25335Y1,TFCN25335Y1_001687-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN25335Y1,TFCN25335Y1_002805-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
OM449,OM449_007036-T1,PF00550.32,4,67,858,926,37.9,PCP_thiolation
OM449,OM449_007036-T1,PF00550.32,1,67,1453,1518,48.5,PCP_thiolation
OM449,OM449_003134-T1,PF00550.32,2,67,49,115,54.0,PCP_thiolation
OM449,OM449_005439-T1,PF00550.32,1,66,954,1019,52.2,PCP_thiolation
TFCN1702E3344,TFCN1702E3344_001372-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN1702E3344,TFCN1702E3344_001372-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN1702E3344,TFCN1702E3344_005996-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN1702E3344,TFCN1702E3344_001094-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG7947,DBVPG7947_005393-T1,PF00550.32,4,61,864,925,25.6,PCP_thiolation
DBVPG7947,DBVPG7947_005393-T1,PF00550.32,1,67,1460,1525,44.3,PCP_thiolation
DBVPG7947,DBVPG7947_002643-T1,PF00550.32,2,65,955,1018,50.9,PCP_thiolation
DBVPG7947,DBVPG7947_002367-T1,PF00550.32,2,67,52,118,49.6,PCP_thiolation
TFCN3571,TFCN3571_003887-T1,PF00550.32,4,67,869,936,33.8,PCP_thiolation
TFCN3571,TFCN3571_003887-T1,PF00550.32,2,67,1456,1520,43.2,PCP_thiolation
TFCN3571,TFCN3571_000079-T1,PF00550.32,2,67,50,116,53.5,PCP_thiolation
TFCN3571,TFCN3571_000542-T1,PF00550.32,2,65,969,1032,47.0,PCP_thiolation
OM447,OM447_000299-T1,PF00550.32,4,65,881,946,35.9,PCP_thiolation
OM447,OM447_000299-T1,PF00550.32,3,67,1473,1536,46.5,PCP_thiolation
OM447,OM447_005638-T1,PF00550.32,1,66,915,980,48.8,PCP_thiolation
OM447,OM447_001216-T1,PF00550.32,2,67,95,162,34.8,PCP_thiolation
DBVPG10886,DBVPG10886_002359-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG10886,DBVPG10886_002359-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG10886,DBVPG10886_000724-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG10886,DBVPG10886_005856-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG7323,DBVPG7323_005634-T1,PF00550.32,4,66,860,927,30.9,PCP_thiolation
DBVPG7323,DBVPG7323_005634-T1,PF00550.32,2,67,1459,1523,41.8,PCP_thiolation
DBVPG7323,DBVPG7323_004478-T1,PF00550.32,2,67,50,116,51.4,PCP_thiolation
DBVPG7323,DBVPG7323_002186-T1,PF00550.32,1,66,960,1025,49.0,PCP_thiolation
DBVPG7323,DBVPG7323_002111-T1,PF00550.32,2,67,556,623,48.5,PCP_thiolation
DBVPG4304,DBVPG4304_003052-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG4304,DBVPG4304_003052-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG4304,DBVPG4304_000939-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG4304,DBVPG4304_004947-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
OM429,OM429_007096-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
OM429,OM429_007096-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
OM429,OM429_002957-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
OM429,OM429_004821-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
TFCN2502E3321,TFCN2502E3321_000610-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN2502E3321,TFCN2502E3321_000610-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN2502E3321,TFCN2502E3321_005780-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN2502E3321,TFCN2502E3321_005676-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG6195,DBVPG6195_002935-T1,PF00550.32,4,67,866,933,26.9,PCP_thiolation
DBVPG6195,DBVPG6195_002935-T1,PF00550.32,2,67,1470,1534,41.2,PCP_thiolation
DBVPG6195,DBVPG6195_000798-T1,PF00550.32,2,67,53,119,53.1,PCP_thiolation
DBVPG6195,DBVPG6195_005544-T1,PF00550.32,3,67,524,590,52.1,PCP_thiolation
DBVPG6195,DBVPG6195_001026-T1,PF00550.32,2,65,966,1029,50.3,PCP_thiolation
TFCN48A15,TFCN48A15_004372-T1,PF00550.32,14,66,875,927,28.0,PCP_thiolation
TFCN48A15,TFCN48A15_004372-T1,PF00550.32,2,67,1459,1523,41.2,PCP_thiolation
TFCN48A15,TFCN48A15_000614-T1,PF00550.32,2,67,50,116,53.0,PCP_thiolation
TFCN48A15,TFCN48A15_003170-T1,PF00550.32,1,66,960,1025,47.1,PCP_thiolation
TFCN48A15,TFCN48A15_006236-T1,PF00550.32,3,67,557,623,45.0,PCP_thiolation
TFCN25333Y2,TFCN25333Y2_005385-T1,PF00550.32,4,67,872,944,31.5,PCP_thiolation
TFCN25333Y2,TFCN25333Y2_005385-T1,PF00550.32,1,67,1483,1548,49.0,PCP_thiolation
TFCN25333Y2,TFCN25333Y2_002912-T1,PF00550.32,2,67,53,119,54.8,PCP_thiolation
TFCN25333Y2,TFCN25333Y2_000088-T1,PF00550.32,2,65,982,1045,47.6,PCP_thiolation
TFCN25333Y2,TFCN25333Y2_005629-T1,PF00550.32,3,67,574,640,46.1,PCP_thiolation
DBVPG7019,DBVPG7019_004625-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG7019,DBVPG7019_004625-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG7019,DBVPG7019_007222-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG7019,DBVPG7019_004403-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN2502E3339,TFCN2502E3339_006879-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN2502E3339,TFCN2502E3339_006879-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN2502E3339,TFCN2502E3339_005308-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN98D11,TFCN98D11_004818-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN98D11,TFCN98D11_004818-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN98D11,TFCN98D11_000357-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN98D11,TFCN98D11_004951-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG5235,DBVPG5235_002322-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG5235,DBVPG5235_002322-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG5235,DBVPG5235_007454-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG5235,DBVPG5235_005724-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG3235,DBVPG3235_007280-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG3235,DBVPG3235_007280-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG3235,DBVPG3235_006283-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG3235,DBVPG3235_000730-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG10937,DBVPG10937_002540-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG10937,DBVPG10937_002540-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG10937,DBVPG10937_005152-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
TFCN1B12,TFCN1B12_002363-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN1B12,TFCN1B12_002363-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN1B12,TFCN1B12_001171-T1,PF00550.32,2,62,52,113,48.6,PCP_thiolation
TFCN1B12,TFCN1B12_000566-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN48A3,TFCN48A3_003761-T1,PF00550.32,14,66,777,829,28.1,PCP_thiolation
TFCN48A3,TFCN48A3_003761-T1,PF00550.32,2,67,1361,1425,41.3,PCP_thiolation
TFCN48A3,TFCN48A3_002589-T1,PF00550.32,2,67,50,116,53.0,PCP_thiolation
TFCN48A3,TFCN48A3_004513-T1,PF00550.32,1,66,960,1025,47.1,PCP_thiolation
TFCN48A3,TFCN48A3_004584-T1,PF00550.32,3,67,557,623,45.0,PCP_thiolation
TFCN20964,TFCN20964_003715-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN20964,TFCN20964_003715-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN20964,TFCN20964_001415-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN20964,TFCN20964_003551-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN49A1,TFCN49A1_006994-T1,PF00550.32,14,66,875,927,28.0,PCP_thiolation
TFCN49A1,TFCN49A1_006994-T1,PF00550.32,2,67,1459,1523,41.2,PCP_thiolation
TFCN49A1,TFCN49A1_002258-T1,PF00550.32,2,67,50,116,53.0,PCP_thiolation
TFCN49A1,TFCN49A1_002627-T1,PF00550.32,1,66,960,1025,47.1,PCP_thiolation
TFCN49A1,TFCN49A1_006143-T1,PF00550.32,3,67,557,623,45.0,PCP_thiolation
DBVPG5225,DBVPG5225_005338-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG5225,DBVPG5225_005338-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG5225,DBVPG5225_006295-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG5225,DBVPG5225_005517-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG3855,DBVPG3855_005752-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG3855,DBVPG3855_004583-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG8043,DBVPG8043_003830-T1,PF00550.32,4,65,874,939,30.5,PCP_thiolation
DBVPG8043,DBVPG8043_003830-T1,PF00550.32,2,67,1465,1529,44.7,PCP_thiolation
DBVPG8043,DBVPG8043_005096-T1,PF00550.32,2,67,52,118,54.5,PCP_thiolation
DBVPG8043,DBVPG8043_002752-T1,PF00550.32,1,66,972,1037,47.5,PCP_thiolation
TFCN1A14,TFCN1A14_004938-T1,PF00550.32,4,65,875,940,32.7,PCP_thiolation
TFCN1A14,TFCN1A14_004938-T1,PF00550.32,2,67,1468,1532,46.6,PCP_thiolation
TFCN1A14,TFCN1A14_001721-T1,PF00550.32,2,67,52,118,53.3,PCP_thiolation
TFCN1A14,TFCN1A14_002111-T1,PF00550.32,1,66,974,1039,48.8,PCP_thiolation
DBVPG4950,DBVPG4950_004686-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG4950,DBVPG4950_004686-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG4950,DBVPG4950_006530-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG3772,DBVPG3772_001484-T1,PF00550.32,4,65,881,946,35.0,PCP_thiolation
DBVPG3772,DBVPG3772_001484-T1,PF00550.32,3,67,1473,1536,46.5,PCP_thiolation
DBVPG3772,DBVPG3772_000563-T1,PF00550.32,2,67,50,116,53.3,PCP_thiolation
DBVPG3772,DBVPG3772_002516-T1,PF00550.32,1,66,994,1059,48.7,PCP_thiolation
TFCN17332C2,TFCN17332C2_002562-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN17332C2,TFCN17332C2_002562-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN17332C2,TFCN17332C2_005268-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN98D7,TFCN98D7_002623-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN98D7,TFCN98D7_002623-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN98D7,TFCN98D7_002535-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG4203,DBVPG4203_002483-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG4203,DBVPG4203_002483-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG4203,DBVPG4203_005605-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG4669,DBVPG4669_004105-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG4669,DBVPG4669_004105-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG4669,DBVPG4669_002382-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG4669,DBVPG4669_005066-T1,PF00550.32,1,66,970,1035,47.1,PCP_thiolation
TFCN17325P1,TFCN17325P1_004833-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN17325P1,TFCN17325P1_004833-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN17325P1,TFCN17325P1_004932-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN86C9,TFCN86C9_004734-T1,PF00550.32,4,67,885,952,34.7,PCP_thiolation
TFCN86C9,TFCN86C9_004734-T1,PF00550.32,1,67,1476,1541,47.9,PCP_thiolation
TFCN86C9,TFCN86C9_000276-T1,PF00550.32,2,67,50,116,54.5,PCP_thiolation
TFCN86C9,TFCN86C9_001791-T1,PF00550.32,3,66,966,1029,44.6,PCP_thiolation
DBVPG6092,DBVPG6092_003687-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG6092,DBVPG6092_003687-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG6092,DBVPG6092_004436-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG6092,DBVPG6092_006244-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
TFCN4M12,TFCN4M12_003184-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN4M12,TFCN4M12_003184-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN4M12,TFCN4M12_004186-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN4M12,TFCN4M12_004737-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN152D6,TFCN152D6_003465-T1,PF00550.32,4,66,859,925,30.1,PCP_thiolation
TFCN152D6,TFCN152D6_003465-T1,PF00550.32,1,67,1451,1516,53.1,PCP_thiolation
TFCN152D6,TFCN152D6_004006-T1,PF00550.32,2,67,48,114,52.6,PCP_thiolation
TFCN152D6,TFCN152D6_005994-T1,PF00550.32,2,65,969,1032,44.4,PCP_thiolation
TFCN25332C1,TFCN25332C1_003538-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN25332C1,TFCN25332C1_003538-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN25332C1,TFCN25332C1_000829-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
TFCN25332C1,TFCN25332C1_003055-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
TFCN17337P5,TFCN17337P5_010959-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
TFCN17337P5,TFCN17337P5_010959-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
TFCN17337P5,TFCN17337P5_007747-T1,PF00550.32,4,65,874,939,30.5,PCP_thiolation
TFCN17337P5,TFCN17337P5_007747-T1,PF00550.32,2,67,1465,1529,44.7,PCP_thiolation
TFCN17337P5,TFCN17337P5_007653-T1,PF00550.32,2,67,52,118,54.5,PCP_thiolation
TFCN17337P5,TFCN17337P5_010466-T1,PF00550.32,1,66,972,1037,47.5,PCP_thiolation
TFCN17337P5,TFCN17337P5_007042-T1,PF00550.32,1,66,970,1035,47.2,PCP_thiolation
DBVPG5228,DBVPG5228_003824-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG5228,DBVPG5228_003824-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG5228,DBVPG5228_000245-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG5228,DBVPG5228_001756-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
DBVPG10882,DBVPG10882_001534-T1,PF00550.32,4,65,874,939,32.0,PCP_thiolation
DBVPG10882,DBVPG10882_001534-T1,PF00550.32,2,67,1465,1529,45.8,PCP_thiolation
DBVPG10882,DBVPG10882_007449-T1,PF00550.32,2,67,52,118,53.4,PCP_thiolation
DBVPG10882,DBVPG10882_004314-T1,PF00550.32,1,66,970,1035,48.8,PCP_thiolation
