ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr	trait	sig_es	sig_maxrho	sig_familywise
2315	2	0.0254158411975924	0.0734783511883373	0.374001	0.709001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2319	5	0.0346678555955498	0.1551774919360376	0.4830009999999999	0.957001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2320	2	0.0364893220543466	0.1963112014353388	0.4170009999999999	0.741001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2333	4	0.0965702425214118	0.5688058556384645	0.236001	0.224001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2343	4	0.0190555836134575	0.0692372432382965	0.506001	0.998001	1.0	0.9997351459600348	0.5104279553805775	color_C_supernatant	False	False	False
2371	3	0.1338925482475567	0.776237513807495	0.041001	0.090001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2390	2	0.0242785821519804	0.0876417948447224	0.4710009999999999	0.937001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2406	4	0.0826809970400457	0.1864816657972728	0.318001	0.884001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2409	5	0.0523677763706156	0.2034400511709006	0.449001	0.902001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2449	3	0.0577244486404865	0.2570047777712227	0.405001	0.763001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2459	4	0.0515775598715599	0.1718724272749793	0.384001	0.7900010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2472	2	0.0822973584294761	0.3165198799292339	0.112001	0.228001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2518	2	0.0686694576268315	0.273956297167486	0.257001	0.643001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2544	2	0.1084536786555094	0.49111915083215	0.114001	0.3470009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2552	2	0.04251548817181	0.2375778437351945	0.392001	0.6790010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2554	4	0.1447722395189009	0.5536963395836573	0.065001	0.256001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2556	2	0.007359016211756	0.0369592763841703	0.500001	0.972001	1.0	0.9970793176156584	0.5083784417989418	color_C_supernatant	False	False	False
2568	2	0.1305904596163004	0.8266170473832811	0.052001	0.099001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2572	4	0.146447280171501	0.7085153448804314	0.053001	0.126001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2579	9	0.0840992430014351	0.329761583145567	0.4320009999999999	0.6710010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2582	3	0.0460120356779248	0.240587422209978	0.460001	0.7940010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2584	16	0.123863515800441	0.4327827402483864	0.3010009999999999	0.4360009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2598	2	0.0597184858286199	0.2231922629760361	0.2940009999999999	0.704001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2605	2	0.0779692142545412	0.4327953893225335	0.239001	0.406001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2626	2	0.121865207709998	0.6477748432160858	0.084001	0.202001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2627	4	0.0613620792149526	0.2052122622594064	0.440001	0.884001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2634	13	0.112814596602237	0.3650216996950155	0.3090009999999999	0.5590010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2636	2	0.0603861340357504	0.2443231590053433	0.313001	0.708001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2648	5	0.0536323253529985	0.1652905540107387	0.452001	0.869001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2709	29	0.1356238338319887	0.3006077343159396	0.330001	0.8080010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2716	3	0.0864274366816982	0.3280566073098214	0.263001	0.616001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2736	2	0.1032623485983225	0.5136746991224453	0.121001	0.316001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2743	4	0.0697318722574754	0.3033772626687745	0.2970009999999999	0.444001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2744	11	0.109018117193483	0.3356922817541451	0.320001	0.635001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2745	7	0.1195930526977983	0.3409554750962844	0.203001	0.6740010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2776	3	0.1127102036293451	0.3671490750860705	0.140001	0.528001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2781	2	0.0657034327802312	0.2890197837746917	0.3090009999999999	0.615001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2789	2	0.0574260338383742	0.2823824811809109	0.3480009999999999	0.647001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2796	2	0.0045315318038504	0.0148186594974931	0.512001	0.998001	1.0	0.9997351459600348	0.5142309695121952	color_C_supernatant	False	False	False
2806	17	0.1241196378693157	0.3680601864483824	0.271001	0.510001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2807	2	0.0479223972030324	0.2246939100153323	0.3060009999999999	0.626001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2823	14	0.1063041390514872	0.3233395085468429	0.393001	0.8000010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2850	2	0.0738836159558868	0.3804234204044452	0.215001	0.4760009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2888	2	0.0871806431374631	0.4758408066900264	0.210001	0.405001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2902	4	0.1258287237152001	0.4335974831221556	0.128001	0.467001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2912	9	0.1017359952102127	0.3220550656460029	0.376001	0.768001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2917	3	0.1114308433058287	0.3508253055667532	0.128001	0.5450010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2924	2	0.1066433918730505	0.5836788224769365	0.101001	0.238001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
2990	7	0.1513518010039324	0.2988770944643061	0.093001	0.7810010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3015	6	0.1008065735235157	0.2912037833162655	0.243001	0.5620010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3016	2	0.0267216475857125	0.1094801668484592	0.458001	0.913001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3030	2	0.0735755436385103	0.3587047243640798	0.262001	0.509001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3033	3	0.0492659925135943	0.2288773304869531	0.3650009999999999	0.6670010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3037	4	0.1634421044842088	0.6012205470787544	0.025001	0.194001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3040	4	0.0958153369564961	0.3016956634490588	0.251001	0.697001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3047	2	0.0905553777105262	0.6521272879453532	0.199001	0.191001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3068	2	0.0960503215401979	0.5598096208429829	0.150001	0.257001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3125	2	0.0379950069055285	0.1498871863389176	0.4180009999999999	0.825001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3131	18	0.1490753862935493	0.4336794385044918	0.163001	0.3470009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3133	2	0.0333290511743455	0.1338168894098523	0.441001	0.860001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3135	35	0.2365439450273415	0.4106623406047162	0.0130009999999999	0.437001	0.594001	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3145	27	0.1608523457051609	0.6431069228124647	0.165001	0.049001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3162	4	0.030005451190734	0.1326246282271391	0.456001	0.961001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3164	2	0.0754549496693537	0.4791087377346428	0.269001	0.3700009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3172	3	0.0923031970096148	0.3844448201317419	0.150001	0.261001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3190	7	0.1296073724113391	0.4763476532554737	0.173001	0.3690009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3196	8	0.0823082092673491	0.2860868636497324	0.4260009999999999	0.778001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3197	3	0.1395000143263342	0.6326203882536449	0.061001	0.198001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3207	3	0.0860803587513673	0.3061959215903055	0.242001	0.608001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3211	3	0.1185337777100707	0.4593197514330378	0.116001	0.374001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3214	10	0.0897415714039751	0.2891833487970414	0.4330009999999999	0.746001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3228	2	0.0754017181976585	0.3576375688729174	0.272001	0.582001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3240	5	0.1131518286081974	0.5717174515306012	0.193001	0.207001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3249	22	0.1689616351308371	0.4472875651764145	0.085001	0.335001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3270	6	0.0653167790104197	0.2870959466456987	0.4250009999999999	0.721001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3281	3	0.0707562913023162	0.3766079471749842	0.332001	0.567001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3323	6	0.1594818546792967	0.6027809720854559	0.039001	0.171001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3335	12	0.1298876710263396	0.3584338755811661	0.224001	0.606001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3336	2	0.0390961624139271	0.1215579913148131	0.3040009999999999	0.590001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3339	6	0.1186781658193853	0.4274837236180857	0.144001	0.2940009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3349	2	0.0949153140082769	0.514623251522162	0.160001	0.3080009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3373	2	0.0827905067054229	0.4780528934951704	0.205001	0.342001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3374	3	0.0669322356990846	0.2902029541074034	0.3730009999999999	0.703001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3381	3	0.1387465726762542	0.6200705873985664	0.055001	0.226001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3416	9	0.1679785841090286	0.5016922506214265	0.056001	0.313001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3426	3	0.0557477202610083	0.2281208559289769	0.4070009999999999	0.7930010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3432	5	0.0601827665529584	0.1512038630764163	0.452001	0.909001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3441	4	0.0256385875273209	0.0487155107888805	0.4740009999999999	0.994001	1.0	0.9997351459600348	0.5021642497745716	color_C_supernatant	False	False	False
3477	2	0.0627788909977795	0.3938421627126257	0.319001	0.503001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3478	9	0.1219044812255055	0.4052379107223018	0.248001	0.5580010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3480	2	0.0738899132485548	0.3065175887321473	0.233001	0.5440010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3484	4	0.064785564949629	0.2670768120183946	0.4090009999999999	0.757001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3556	16	0.1115903041840836	0.4151057526362262	0.383001	0.4180009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3566	2	0.0952830759000846	0.4871231303796529	0.160001	0.3660009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3572	8	0.0818036171034021	0.2954712256153295	0.439001	0.8080010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3573	11	0.1587585265343983	0.3790827538254718	0.083001	0.504001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3578	2	0.0648205523481859	0.3506217206672177	0.3000009999999999	0.527001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3620	2	0.060782880232404	0.3418272549815858	0.2900009999999999	0.519001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3634	5	0.0965590422127644	0.3835632801503344	0.2830009999999999	0.530001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3682	33	0.1250248310210516	0.3667259117357082	0.390001	0.4950009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3690	4	0.1027903001354037	0.3624682058740707	0.197001	0.5480010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3708	23	0.1431928785177812	0.3527667050545022	0.239001	0.645001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3727	2	0.0467989601910717	0.1826695905435685	0.3650009999999999	0.7960010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3739	2	0.0893546145668563	0.5567220671392704	0.182001	0.2950009999999999	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3744	4	0.0725347358664138	0.3363210630400363	0.3480009999999999	0.596001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3786	2	0.0525566333292204	0.225295611915358	0.337001	0.6660010000000001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3787	3	0.0598831916139	0.3044922544714438	0.3630009999999999	0.615001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3831	13	0.0966358769347331	0.3298034113617535	0.4100009999999999	0.691001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3843	4	0.0501514986001523	0.1883878587039211	0.462001	0.887001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3848	2	0.0998417251028776	0.7833464543801192	0.127001	0.121001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
3870	6	0.1034085830870872	0.3717000316325698	0.281001	0.572001	1.0	0.9968013841354724	0.5021642497745716	color_C_supernatant	False	False	False
