gene,pfam_acc,protein_id,species_prefix,GENUS,SPECIES,STRAIN,full_seq_e_value,full_seq_score
laccase/multicopper-oxidase,PF00394.29,TFCN21364_002506-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,9.5e-32,108.9
laccase/multicopper-oxidase,PF00394.29,TFCN21364_003085-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,1.2e-27,95.5
laccase/multicopper-oxidase,PF00394.29,TFCN21364_006815-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,5.5e-22,77.2
laccase/multicopper-oxidase,PF07731.21,TFCN21364_002506-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,4.9e-40,135.1
laccase/multicopper-oxidase,PF07731.21,TFCN21364_002517-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,5.3e-38,128.5
laccase/multicopper-oxidase,PF07731.21,TFCN21364_003085-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,2.3e-31,107.0
laccase/multicopper-oxidase,PF07731.21,TFCN21364_006879-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,4.3e-14,51.1
laccase/multicopper-oxidase,PF07731.21,TFCN21364_006815-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,6e-08,31.2
laccase/multicopper-oxidase,PF07732.22,TFCN21364_006815-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,2.6e-41,139.0
laccase/multicopper-oxidase,PF07732.22,TFCN21364_003085-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,3.9e-41,138.5
laccase/multicopper-oxidase,PF07732.22,TFCN21364_002506-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,2.4e-40,136.0
laccase/multicopper-oxidase,PF07732.22,TFCN21364_002517-T1,TFCN21364,Rhodotorula,Rhodotorula mucilaginosa,TFCN 213-6-4,4.4e-36,122.2
laccase/multicopper-oxidase,PF00394.29,TFCN17334Y2_003289-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,1e-40,138.1
laccase/multicopper-oxidase,PF00394.29,TFCN17334Y2_003300-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,3e-33,113.9
laccase/multicopper-oxidase,PF00394.29,TFCN17334Y2_004159-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,1.3e-27,95.5
laccase/multicopper-oxidase,PF00394.29,TFCN17334Y2_005645-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,5.7e-22,77.2
laccase/multicopper-oxidase,PF07731.21,TFCN17334Y2_003300-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,1.9e-39,133.3
laccase/multicopper-oxidase,PF07731.21,TFCN17334Y2_003289-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,9.2e-38,127.8
laccase/multicopper-oxidase,PF07731.21,TFCN17334Y2_004159-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,2.4e-31,107.0
laccase/multicopper-oxidase,PF07731.21,TFCN17334Y2_007341-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,3.5e-18,64.4
laccase/multicopper-oxidase,PF07731.21,TFCN17334Y2_005645-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,2e-08,32.8
laccase/multicopper-oxidase,PF07732.22,TFCN17334Y2_005645-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,2.1e-41,139.5
laccase/multicopper-oxidase,PF07732.22,TFCN17334Y2_004159-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,4.2e-41,138.5
laccase/multicopper-oxidase,PF07732.22,TFCN17334Y2_003300-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,4.1e-40,135.3
laccase/multicopper-oxidase,PF07732.22,TFCN17334Y2_003289-T1,TFCN17334Y2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-334Y-2,5.9e-36,121.9
laccase/multicopper-oxidase,PF00394.29,DBVPG5236_002423-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,1e-40,138.1
laccase/multicopper-oxidase,PF00394.29,DBVPG5236_002434-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,1.5e-31,108.4
laccase/multicopper-oxidase,PF00394.29,DBVPG5236_003489-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,1.3e-27,95.5
laccase/multicopper-oxidase,PF00394.29,DBVPG5236_003594-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,6e-22,77.2
laccase/multicopper-oxidase,PF07731.21,DBVPG5236_002423-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,9.2e-38,127.8
laccase/multicopper-oxidase,PF07731.21,DBVPG5236_002434-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,6.9e-37,125.0
laccase/multicopper-oxidase,PF07731.21,DBVPG5236_003489-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,2.5e-31,107.0
laccase/multicopper-oxidase,PF07731.21,DBVPG5236_003594-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,1.3e-29,101.5
laccase/multicopper-oxidase,PF07732.22,DBVPG5236_003594-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,2.7e-46,155.2
laccase/multicopper-oxidase,PF07732.22,DBVPG5236_003489-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,4.2e-41,138.5
laccase/multicopper-oxidase,PF07732.22,DBVPG5236_002423-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,5.9e-36,121.9
laccase/multicopper-oxidase,PF07732.22,DBVPG5236_002434-T1,DBVPG5236,Rhodotorula,Rhodotorula mucilaginosa,DBVPG 5236,3.4e-22,77.5
laccase/multicopper-oxidase,PF00394.29,TFCN33A4_004329-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,6.5e-40,135.4
laccase/multicopper-oxidase,PF00394.29,TFCN33A4_004339-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,2.4e-34,117.3
laccase/multicopper-oxidase,PF00394.29,TFCN33A4_002720-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,4.7e-27,93.6
laccase/multicopper-oxidase,PF00394.29,TFCN33A4_004157-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,9.2e-21,73.2
laccase/multicopper-oxidase,PF07731.21,TFCN33A4_004339-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,9.3e-39,130.9
laccase/multicopper-oxidase,PF07731.21,TFCN33A4_004329-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,4.4e-37,125.5
laccase/multicopper-oxidase,PF07731.21,TFCN33A4_002720-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,6.4e-20,69.9
laccase/multicopper-oxidase,PF07731.21,TFCN33A4_004157-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,4.5e-09,34.8
laccase/multicopper-oxidase,PF07732.22,TFCN33A4_004157-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,2.3e-41,139.2
laccase/multicopper-oxidase,PF07732.22,TFCN33A4_004339-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,2.7e-40,135.8
laccase/multicopper-oxidase,PF07732.22,TFCN33A4_002720-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,1.7e-39,133.2
laccase/multicopper-oxidase,PF07732.22,TFCN33A4_004329-T1,TFCN33A4,Rhodotorula,Rhodotorula mucilaginosa,TFCN 33A-4,4.6e-35,118.9
laccase/multicopper-oxidase,PF00394.29,TFCN102D2_003766-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,1.1e-40,138.1
laccase/multicopper-oxidase,PF00394.29,TFCN102D2_003777-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,6e-35,119.4
laccase/multicopper-oxidase,PF00394.29,TFCN102D2_002381-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,1.4e-27,95.5
laccase/multicopper-oxidase,PF00394.29,TFCN102D2_006060-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,5.9e-22,77.2
laccase/multicopper-oxidase,PF07731.21,TFCN102D2_003766-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,9.5e-38,127.8
laccase/multicopper-oxidase,PF07731.21,TFCN102D2_003777-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,3.3e-36,122.8
laccase/multicopper-oxidase,PF07731.21,TFCN102D2_002381-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,2.5e-31,107.0
laccase/multicopper-oxidase,PF07731.21,TFCN102D2_007582-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,3.6e-18,64.4
laccase/multicopper-oxidase,PF07731.21,TFCN102D2_006060-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,2e-08,32.8
laccase/multicopper-oxidase,PF07732.22,TFCN102D2_006060-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,2.2e-41,139.5
laccase/multicopper-oxidase,PF07732.22,TFCN102D2_002381-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,4.3e-41,138.5
laccase/multicopper-oxidase,PF07732.22,TFCN102D2_003766-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,6.1e-36,121.9
laccase/multicopper-oxidase,PF07732.22,TFCN102D2_003777-T1,TFCN102D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 102D-2,5.1e-22,76.9
laccase/multicopper-oxidase,PF00394.29,TFCN48C3_001781-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,2.4e-40,136.9
laccase/multicopper-oxidase,PF00394.29,TFCN48C3_005571-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,6.5e-26,90.1
laccase/multicopper-oxidase,PF00394.29,TFCN48C3_005541-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,2e-24,85.2
laccase/multicopper-oxidase,PF07731.21,TFCN48C3_001781-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,2.3e-40,136.3
laccase/multicopper-oxidase,PF07731.21,TFCN48C3_005541-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,1.4e-28,98.2
laccase/multicopper-oxidase,PF07731.21,TFCN48C3_005571-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,4.3e-28,96.5
laccase/multicopper-oxidase,PF07732.22,TFCN48C3_005571-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,8.8e-45,150.4
laccase/multicopper-oxidase,PF07732.22,TFCN48C3_005541-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,2e-44,149.2
laccase/multicopper-oxidase,PF07732.22,TFCN48C3_001781-T1,TFCN48C3,Rhodotorula,Rhodotorula paludigena,TFCN 48C-3,5.7e-36,122.0
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_006869-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.2e-40,138.8
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_006881-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,8.4e-35,119.8
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_010906-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,4.8e-34,117.3
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_010917-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,2e-33,115.3
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_003330-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,2.6e-27,95.4
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_002729-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,8.2e-27,93.8
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_013335-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.1e-21,77.2
laccase/multicopper-oxidase,PF00394.29,TFCN17390M1_004450-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.6e-20,73.4
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_006881-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,4.6e-39,132.9
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_010906-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.9e-38,130.9
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_010917-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,3.9e-36,123.4
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_006869-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1e-35,122.0
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_003330-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,7.2e-31,106.4
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_002729-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.1e-19,70.1
laccase/multicopper-oxidase,PF07731.21,TFCN17390M1_013335-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.2e-07,31.2
laccase/multicopper-oxidase,PF07732.22,TFCN17390M1_004450-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,4.4e-41,139.3
laccase/multicopper-oxidase,PF07732.22,TFCN17390M1_013335-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,5.2e-41,139.0
laccase/multicopper-oxidase,PF07732.22,TFCN17390M1_003330-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,1.9e-40,137.2
laccase/multicopper-oxidase,PF07732.22,TFCN17390M1_010906-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,5.3e-40,135.8
laccase/multicopper-oxidase,PF07732.22,TFCN17390M1_006881-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,7.8e-40,135.2
laccase/multicopper-oxidase,PF07732.22,TFCN17390M1_002729-T1,TFCN17390M1,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-390M-1,3e-39,133.4
laccase/multicopper-oxidase,PF00394.29,TFCN25333D1_000898-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,9.7e-40,135.0
laccase/multicopper-oxidase,PF00394.29,TFCN25333D1_005113-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,1e-22,79.7
laccase/multicopper-oxidase,PF07731.21,TFCN25333D1_000898-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,5.3e-38,128.6
laccase/multicopper-oxidase,PF07731.21,TFCN25333D1_005113-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,4.6e-32,109.4
laccase/multicopper-oxidase,PF07731.21,TFCN25333D1_005114-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,8e-20,69.8
laccase/multicopper-oxidase,PF07732.22,TFCN25333D1_005113-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,4.1e-43,145.0
laccase/multicopper-oxidase,PF07732.22,TFCN25333D1_000898-T1,TFCN25333D1,Rhodotorula,Rhodotorula sp. clade I,TFCN 25-333D-1,8.7e-38,127.8
laccase/multicopper-oxidase,PF00394.29,TFCN105A2_003741-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,1.1e-40,138.1
laccase/multicopper-oxidase,PF00394.29,TFCN105A2_003752-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,9.9e-31,105.7
laccase/multicopper-oxidase,PF00394.29,TFCN105A2_003975-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,1.4e-27,95.5
laccase/multicopper-oxidase,PF00394.29,TFCN105A2_005631-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,5.9e-22,77.2
laccase/multicopper-oxidase,PF07731.21,TFCN105A2_003752-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,1.5e-39,133.6
laccase/multicopper-oxidase,PF07731.21,TFCN105A2_003741-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,9.4e-38,127.8
laccase/multicopper-oxidase,PF07731.21,TFCN105A2_003975-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,2.5e-31,107.0
laccase/multicopper-oxidase,PF07731.21,TFCN105A2_007524-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,3.6e-18,64.4
laccase/multicopper-oxidase,PF07731.21,TFCN105A2_005631-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,2e-08,32.8
laccase/multicopper-oxidase,PF07732.22,TFCN105A2_005631-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,2.1e-41,139.5
laccase/multicopper-oxidase,PF07732.22,TFCN105A2_003975-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,4.3e-41,138.5
laccase/multicopper-oxidase,PF07732.22,TFCN105A2_003752-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,1.8e-40,136.4
laccase/multicopper-oxidase,PF07732.22,TFCN105A2_003741-T1,TFCN105A2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 105A-2,6.1e-36,121.9
laccase/multicopper-oxidase,PF00394.29,TFCN17325D2_000790-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,1.1e-40,138.1
laccase/multicopper-oxidase,PF00394.29,TFCN17325D2_000801-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,6.1e-35,119.4
laccase/multicopper-oxidase,PF00394.29,TFCN17325D2_003482-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,1.4e-27,95.5
laccase/multicopper-oxidase,PF00394.29,TFCN17325D2_005569-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,6.2e-22,77.2
laccase/multicopper-oxidase,PF07731.21,TFCN17325D2_000790-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,9.6e-38,127.8
laccase/multicopper-oxidase,PF07731.21,TFCN17325D2_000801-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,3.3e-36,122.8
laccase/multicopper-oxidase,PF07731.21,TFCN17325D2_003482-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,2.6e-31,107.0
laccase/multicopper-oxidase,PF07731.21,TFCN17325D2_004848-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,3.7e-18,64.4
laccase/multicopper-oxidase,PF07731.21,TFCN17325D2_005569-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,3.3e-08,32.1
laccase/multicopper-oxidase,PF07732.22,TFCN17325D2_005569-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,3e-41,139.0
laccase/multicopper-oxidase,PF07732.22,TFCN17325D2_003482-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,4.4e-41,138.5
laccase/multicopper-oxidase,PF07732.22,TFCN17325D2_000790-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,6.2e-36,121.9
laccase/multicopper-oxidase,PF07732.22,TFCN17325D2_000801-T1,TFCN17325D2,Rhodotorula,Rhodotorula mucilaginosa,TFCN 17-325D-2,5.2e-22,76.9
laccase/multicopper-oxidase,PF00394.29,DBVPG3770_002524-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,5.9e-41,138.7
laccase/multicopper-oxidase,PF00394.29,DBVPG3770_000392-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,1.5e-26,91.9
laccase/multicopper-oxidase,PF00394.29,DBVPG3770_000186-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,6.6e-14,50.8
laccase/multicopper-oxidase,PF07731.21,DBVPG3770_002524-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,7.8e-39,131.1
laccase/multicopper-oxidase,PF07731.21,DBVPG3770_000392-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,2e-30,103.9
laccase/multicopper-oxidase,PF07731.21,DBVPG3770_000177-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,1.1e-21,75.6
laccase/multicopper-oxidase,PF07731.21,DBVPG3770_000186-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,9.9e-17,59.5
laccase/multicopper-oxidase,PF07732.22,DBVPG3770_002524-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,3.1e-37,125.8
laccase/multicopper-oxidase,PF07732.22,DBVPG3770_000186-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,3.2e-31,106.4
laccase/multicopper-oxidase,PF07732.22,DBVPG3770_000392-T1,DBVPG3770,Rhodotorula,Rhodotorula dairenensis,DBVPG 3770,6.9e-27,92.4
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_012049-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,3e-41,140.8
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_009743-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,2.1e-40,138.1
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_013263-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,7.9e-35,120.0
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_012038-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,5.2e-34,117.3
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_003798-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,2.7e-27,95.5
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_011206-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,1e-26,93.6
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_011958-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,1e-21,77.3
laccase/multicopper-oxidase,PF00394.29,TFCN2502E3331_008103-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,1.8e-20,73.3
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_012038-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,2e-38,130.9
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_012049-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,8.3e-38,128.9
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_009743-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,1.8e-37,127.8
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_013263-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,1.6e-36,124.7
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_003798-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,4.9e-31,107.0
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_011958-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,7e-30,103.3
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_011206-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,1.4e-19,69.9
laccase/multicopper-oxidase,PF07731.21,TFCN2502E3331_008103-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,9.7e-09,34.8
laccase/multicopper-oxidase,PF07732.22,TFCN2502E3331_011958-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,2.2e-46,156.5
laccase/multicopper-oxidase,PF07732.22,TFCN2502E3331_008103-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,5e-41,139.2
laccase/multicopper-oxidase,PF07732.22,TFCN2502E3331_003798-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,8.3e-41,138.5
laccase/multicopper-oxidase,PF07732.22,TFCN2502E3331_012038-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,5.8e-40,135.8
laccase/multicopper-oxidase,PF07732.22,TFCN2502E3331_013263-T1,TFCN2502E3331,Rhodotorula,Rhodotorula mucilaginosa,TFCN 25-0-2E333-1,9.6e-40,135.1
